route,t,p,lat,lon,bearing,bsp,twa,twd,tws,gust,isSample,live,twd,tws,gust,
,1653670938,5/27/22 5:02 PM,18.06929,-63.0958,316.4,0,,,,,TRUE,,,,,"[-63.0958, 18.06929], "
,1653674548,5/27/22 6:02 PM,18.06931,-63.09582,164.8,0,,,,,TRUE,,,,,"[-63.09582, 18.06931], "
,1653678140,5/27/22 7:02 PM,18.06917,-63.09578,101.9,0,,,,,TRUE,,,,,"[-63.09578, 18.06917], "
,1653681746,5/27/22 8:02 PM,18.06915,-63.09568,329,0,,,,,TRUE,,,,,"[-63.09568, 18.06915], "
,1653685357,5/27/22 9:02 PM,18.06934,-63.0958,162.4,0,,,,,TRUE,,,,,"[-63.0958, 18.06934], "
,1653688959,5/27/22 10:02 PM,18.06919,-63.09575,340.4,0,,,,,TRUE,,,,,"[-63.09575, 18.06919], "
,1653692557,5/27/22 11:02 PM,18.06927,-63.09578,129.3,0,,,,,TRUE,,,,,"[-63.09578, 18.06927], "
,1653696159,5/28/22 12:02 AM,18.0692,-63.09569,258.1,0,,,,,TRUE,,,,,"[-63.09569, 18.0692], "
,1653699752,5/28/22 1:02 AM,18.06919,-63.09574,62.3,0,,,,,TRUE,,,,,"[-63.09574, 18.06919], "
,1653703353,5/28/22 2:02 AM,18.06921,-63.0957,212.4,0,,,,,TRUE,,,,,"[-63.0957, 18.06921], "
,1653706945,5/28/22 3:02 AM,18.06915,-63.09574,316.4,0,,,,,TRUE,,,,,"[-63.09574, 18.06915], "
,1653710550,5/28/22 4:02 AM,18.06922,-63.09581,270,0,,,,,TRUE,,,,,"[-63.09581, 18.06922], "
,1653714157,5/28/22 5:02 AM,18.06922,-63.09582,86,0,,,,,TRUE,,,,,"[-63.09582, 18.06922], "
,1653717759,5/28/22 6:02 AM,18.06923,-63.09567,311.2,0,,,,,TRUE,,,,,"[-63.09567, 18.06923], "
,1653721356,5/28/22 7:02 AM,18.06928,-63.09573,213.6,0,,,,,TRUE,,,,,"[-63.09573, 18.06928], "
,1653724956,5/28/22 8:02 AM,18.06918,-63.0958,316.4,0,,,,,TRUE,,,,,"[-63.0958, 18.06918], "
,1653728564,5/28/22 9:02 AM,18.0692,-63.09582,351,0,,,,,TRUE,,,,,"[-63.09582, 18.0692], "
,1653732166,5/28/22 10:02 AM,18.06932,-63.09584,165.9,0,,,,,TRUE,,,,,"[-63.09584, 18.06932], "
,1653735784,5/28/22 11:03 AM,18.06898,-63.09575,329.1,0,,,,,TRUE,,,,,"[-63.09575, 18.06898], "
,1653739388,5/28/22 12:03 PM,18.06925,-63.09592,60.9,0,,,,,TRUE,,,,,"[-63.09592, 18.06925], "
,1653742964,5/28/22 1:02 PM,18.06934,-63.09575,205.4,0,,,,,TRUE,,,,,"[-63.09575, 18.06934], "
,1653746542,5/28/22 2:02 PM,18.06926,-63.09579,0,0,,,,,TRUE,,,,,"[-63.09579, 18.06926], "
,1653750144,5/28/22 3:02 PM,18.06927,-63.09579,297.7,0,,,,,TRUE,,,,,"[-63.09579, 18.06927], "
,1653753750,5/28/22 4:02 PM,18.06928,-63.09581,252.5,0,,,,,TRUE,,,,,"[-63.09581, 18.06928], "
,1653757363,5/28/22 5:02 PM,18.06925,-63.09591,76.8,0,,,,,TRUE,,,,,"[-63.09591, 18.06925], "
,1653760933,5/28/22 6:02 PM,18.06927,-63.09582,97.5,0,,,,,TRUE,,,,,"[-63.09582, 18.06927], "
,1653764559,5/28/22 7:02 PM,18.06926,-63.09574,25.4,0,,,,,TRUE,,,,,"[-63.09574, 18.06926], "
,1653768166,5/28/22 8:02 PM,18.0693,-63.09572,247.2,0,,,,,TRUE,,,,,"[-63.09572, 18.0693], "
,1653771742,5/28/22 9:02 PM,18.06924,-63.09587,136.4,0,,,,,TRUE,,,,,"[-63.09587, 18.06924], "
,1653775342,5/28/22 10:02 PM,18.06919,-63.09582,40.6,0,,,,,TRUE,,,,,"[-63.09582, 18.06919], "
,1653778935,5/28/22 11:02 PM,18.06929,-63.09573,258.1,0,,,,,TRUE,,,,,"[-63.09573, 18.06929], "
,1653782572,5/29/22 12:02 AM,18.06928,-63.09578,270,0,,,,,TRUE,,,,,"[-63.09578, 18.06928], "
,1653786144,5/29/22 1:02 AM,18.06928,-63.09579,270,0,,,,,TRUE,,,,,"[-63.09579, 18.06928], "
,1653789749,5/29/22 2:02 AM,18.06928,-63.09581,316.4,0,,,,,TRUE,,,,,"[-63.09581, 18.06928], "
,1653793342,5/29/22 3:02 AM,18.06929,-63.09582,147.6,0,,,,,TRUE,,,,,"[-63.09582, 18.06929], "
,1653796943,5/29/22 4:02 AM,18.0692,-63.09576,297.7,0,,,,,TRUE,,,,,"[-63.09576, 18.0692], "
,1653800543,5/29/22 5:02 AM,18.06922,-63.0958,0,0,,,,,TRUE,,,,,"[-63.0958, 18.06922], "
,1653804175,5/29/22 6:02 AM,18.06926,-63.0958,180,0,,,,,TRUE,,,,,"[-63.0958, 18.06926], "
,1653807766,5/29/22 7:02 AM,18.06925,-63.0958,147.6,0,,,,,TRUE,,,,,"[-63.0958, 18.06925], "
,1653811368,5/29/22 8:02 AM,18.06922,-63.09578,90,0,,,,,TRUE,,,,,"[-63.09578, 18.06922], "
,1653814970,5/29/22 9:02 AM,18.06922,-63.09577,253.3,0,,,,,TRUE,,,,,"[-63.09577, 18.06922], "
,1653818571,5/29/22 10:02 AM,18.0692,-63.09584,90,0,,,,,TRUE,,,,,"[-63.09584, 18.0692], "
,1653822180,5/29/22 11:03 AM,18.0692,-63.09578,73.3,0,,,,,TRUE,,,,,"[-63.09578, 18.0692], "
,1653825784,5/29/22 12:03 PM,18.06922,-63.09571,302.9,0,,,,,TRUE,,,,,"[-63.09571, 18.06922], "
,1653829357,5/29/22 1:02 PM,18.0693,-63.09584,164.8,0,,,,,TRUE,,,,,"[-63.09584, 18.0693], "
,1653832958,5/29/22 2:02 PM,18.06923,-63.09582,62.3,0,,,,,TRUE,,,,,"[-63.09582, 18.06923], "
,1653836570,5/29/22 3:02 PM,18.06924,-63.0958,270,0,,,,,TRUE,,,,,"[-63.0958, 18.06924], "
,1653840144,5/29/22 4:02 PM,18.06924,-63.09583,32.4,0,,,,,TRUE,,,,,"[-63.09583, 18.06924], "
,1653843755,5/29/22 5:02 PM,18.06927,-63.09581,43.6,0,,,,,TRUE,,,,,"[-63.09581, 18.06927], "
,1653847357,5/29/22 6:02 PM,18.06928,-63.0958,90,0,,,,,TRUE,,,,,"[-63.0958, 18.06928], "
,1653850972,5/29/22 7:02 PM,18.06928,-63.09577,169.2,0,,,,,TRUE,,,,,"[-63.09577, 18.06928], "
,1653854555,5/29/22 8:02 PM,18.06923,-63.09576,334.6,0,,,,,TRUE,,,,,"[-63.09576, 18.06923], "
,1653858161,5/29/22 9:02 PM,18.06927,-63.09578,180,0,,,,,TRUE,,,,,"[-63.09578, 18.06927], "
,1653861765,5/29/22 10:02 PM,18.06924,-63.09578,297.7,0,,,,,TRUE,,,,,"[-63.09578, 18.06924], "
,1653865364,5/29/22 11:02 PM,18.06925,-63.0958,163.7,0,,,,,TRUE,,,,,"[-63.0958, 18.06925], "
,1653868966,5/30/22 12:02 AM,18.06912,-63.09576,0,0,,,,,TRUE,,,,,"[-63.09576, 18.06912], "
,1653872568,5/30/22 1:02 AM,18.06919,-63.09576,17.6,0,,,,,TRUE,,,,,"[-63.09576, 18.06919], "
,1653876142,5/30/22 2:02 AM,18.06928,-63.09573,223.6,0,,,,,TRUE,,,,,"[-63.09573, 18.06928], "
,1653879763,5/30/22 3:02 AM,18.06923,-63.09578,90,0,,,,,TRUE,,,,,"[-63.09578, 18.06923], "
,1653883367,5/30/22 4:02 AM,18.06923,-63.09577,228,0,,,,,TRUE,,,,,"[-63.09577, 18.06923], "
,1653886939,5/30/22 5:02 AM,18.06917,-63.09584,35.5,0,,,,,TRUE,,,,,"[-63.09584, 18.06917], "
,1653890579,5/30/22 6:02 AM,18.06925,-63.09578,0,0,,,,,TRUE,,,,,"[-63.09578, 18.06925], "
,1653894161,5/30/22 7:02 AM,18.06933,-63.09578,183.9,0,,,,,TRUE,,,,,"[-63.09578, 18.06933], "
,1653897761,5/30/22 8:02 AM,18.06919,-63.09579,270,0,,,,,TRUE,,,,,"[-63.09579, 18.06919], "
,1653901361,5/30/22 9:02 AM,18.06919,-63.0958,0,0,,,,,TRUE,,,,,"[-63.0958, 18.06919], "
,1653904969,5/30/22 10:02 AM,18.06924,-63.0958,136.4,0,,,,,TRUE,,,,,"[-63.0958, 18.06924], "
,1653908564,5/30/22 11:02 AM,18.06923,-63.09579,193.4,0,,,,,TRUE,,,,,"[-63.09579, 18.06923], "
,1653912187,5/30/22 12:03 PM,18.06919,-63.0958,351,0,,,,,TRUE,,,,,"[-63.0958, 18.06919], "
,1653915793,5/30/22 1:03 PM,18.06925,-63.09581,142.7,0,,,,,TRUE,,,,,"[-63.09581, 18.06925], "
,1653919343,5/30/22 2:02 PM,18.0692,-63.09577,342.4,0,,,,,TRUE,,,,,"[-63.09577, 18.0692], "
,1653922961,5/30/22 3:02 PM,18.06926,-63.09579,0,0,,,,,TRUE,,,,,"[-63.09579, 18.06926], "
,1653926568,5/30/22 4:02 PM,18.06926,-63.09579,9,0,,,,,TRUE,,,,,"[-63.09579, 18.06926], "
,1653930142,5/30/22 5:02 PM,18.06932,-63.09578,250.7,0,,,,,TRUE,,,,,"[-63.09578, 18.06932], "
,1653933748,5/30/22 6:02 PM,18.0693,-63.09584,39.8,0,,,,,TRUE,,,,,"[-63.09584, 18.0693], "
,1653937354,5/30/22 7:02 PM,18.06938,-63.09577,168.5,0,,,,,TRUE,,,,,"[-63.09577, 18.06938], "
,1653940960,5/30/22 8:02 PM,18.06924,-63.09574,309.7,2.8,,,,,TRUE,,,,,"[-63.09574, 18.06924], "
,1653944561,5/30/22 9:02 PM,18.08537,-63.11618,287.3,11.6,,,,,TRUE,,,,,"[-63.11618, 18.08537], "
,1653948167,5/30/22 10:02 PM,18.11643,-63.22132,277,11.3,,,,,TRUE,,,,,"[-63.22132, 18.11643], "
,1653951756,5/30/22 11:02 PM,18.12877,-63.32682,275.6,10.4,,,,,TRUE,,,,,"[-63.32682, 18.12877], "
,1653955379,5/31/22 12:02 AM,18.13798,-63.42556,276,11,,,,,TRUE,,,,,"[-63.42556, 18.13798], "
,1653958950,5/31/22 1:02 AM,18.14824,-63.52846,276.1,10.9,,,,,TRUE,,,,,"[-63.52846, 18.14824], "
,1653962564,5/31/22 2:02 AM,18.1587,-63.63189,276.9,9.9,,,,,TRUE,,,,,"[-63.63189, 18.1587], "
,1653966161,5/31/22 3:02 AM,18.16942,-63.72512,274.1,10.2,,,,,TRUE,,,,,"[-63.72512, 18.16942], "
,1653969756,5/31/22 4:02 AM,18.17592,-63.82117,272.6,11.3,,,,,TRUE,,,,,"[-63.82117, 18.17592], "
,1653973358,5/31/22 5:02 AM,18.18043,-63.92786,275.3,10.9,,,,,TRUE,,,,,"[-63.92786, 18.18043], "
,1653976989,5/31/22 6:03 AM,18.18962,-64.03202,278.2,12.1,,,,,TRUE,,,,,"[-64.03202, 18.18962], "
,1653980581,5/31/22 7:03 AM,18.2052,-64.14564,275.1,11.3,,,,,TRUE,,,,,"[-64.14564, 18.2052], "
,1653984173,5/31/22 8:02 AM,18.21413,-64.25182,272.7,10.2,,,,,TRUE,,,,,"[-64.25182, 18.21413], "
,1653987795,5/31/22 9:03 AM,18.21837,-64.3485,277.1,10.5,,,,,TRUE,,,,,"[-64.3485, 18.21837], "
,1653991381,5/31/22 10:03 AM,18.23008,-64.44704,278.6,9.8,,,,,TRUE,,,,,"[-64.44704, 18.23008], "
,1653994958,5/31/22 11:02 AM,18.24306,-64.53802,284.5,10.9,,,,,TRUE,,,,,"[-64.53802, 18.24306], "
,1653998581,5/31/22 12:03 PM,18.26772,-64.63863,235.1,9.7,,,,,TRUE,,,,,"[-64.63863, 18.26772], "
,1654002154,5/31/22 1:02 PM,18.21819,-64.71325,294.5,12.2,,,,,TRUE,,,,,"[-64.71325, 18.21819], "
,1654005789,5/31/22 2:03 PM,18.26395,-64.81911,295,10,,,,,TRUE,,,,,"[-64.81911, 18.26395], "
,1654009347,5/31/22 3:02 PM,18.3017,-64.90434,335.5,4,,,,,TRUE,,,,,"[-64.90434, 18.3017], "
,1654012964,5/31/22 4:02 PM,18.33496,-64.92034,258.2,3,,,,,TRUE,,,,,"[-64.92034, 18.33496], "
,1654016575,5/31/22 5:02 PM,18.32947,-64.94804,20.8,0,,,,,TRUE,,,,,"[-64.94804, 18.32947], "
,1654020153,5/31/22 6:02 PM,18.32952,-64.94802,129.3,0,,,,,TRUE,,,,,"[-64.94802, 18.32952], "
,1654023758,5/31/22 7:02 PM,18.32945,-64.94793,281.2,0,,,,,TRUE,,,,,"[-64.94793, 18.32945], "
,1654027369,5/31/22 8:02 PM,18.32948,-64.94809,172.6,0,,,,,TRUE,,,,,"[-64.94809, 18.32948], "
,1654030958,5/31/22 9:02 PM,18.32926,-64.94806,34.4,0,,,,,TRUE,,,,,"[-64.94806, 18.32926], "
,1654034552,5/31/22 10:02 PM,18.32944,-64.94793,170.2,0,,,,,TRUE,,,,,"[-64.94793, 18.32944], "
,1654038152,5/31/22 11:02 PM,18.32933,-64.94791,284.8,0,,,,,TRUE,,,,,"[-64.94791, 18.32933], "
,1654041769,6/1/22 12:02 AM,18.32934,-64.94795,270,0,,,,,TRUE,,,,,"[-64.94795, 18.32934], "
,1654045362,6/1/22 1:02 AM,18.32934,-64.94808,62.2,0,,,,,TRUE,,,,,"[-64.94808, 18.32934], "
,1654048963,6/1/22 2:02 AM,18.32942,-64.94792,197.6,0,,,,,TRUE,,,,,"[-64.94792, 18.32942], "
,1654052590,6/1/22 3:03 AM,18.32939,-64.94793,200.8,0,,,,,TRUE,,,,,"[-64.94793, 18.32939], "
,1654056149,6/1/22 4:02 AM,18.32929,-64.94797,130.1,0,,,,,TRUE,,,,,"[-64.94797, 18.32929], "
,1654059769,6/1/22 5:02 AM,18.32925,-64.94792,0,0,,,,,TRUE,,,,,"[-64.94792, 18.32925], "
,1654063375,6/1/22 6:02 AM,18.32933,-64.94792,286.3,0,,,,,TRUE,,,,,"[-64.94792, 18.32933], "
,1654066971,6/1/22 7:02 AM,18.32938,-64.9481,113.2,0,,,,,TRUE,,,,,"[-64.9481, 18.32938], "
,1654070574,6/1/22 8:02 AM,18.32925,-64.94778,282.5,0,,,,,TRUE,,,,,"[-64.94778, 18.32925], "
,1654074171,6/1/22 9:02 AM,18.32929,-64.94797,355.1,0,,,,,TRUE,,,,,"[-64.94797, 18.32929], "
,1654077761,6/1/22 10:02 AM,18.3294,-64.94798,223.5,0,,,,,TRUE,,,,,"[-64.94798, 18.3294], "
,1654081384,6/1/22 11:03 AM,18.32938,-64.948,187.9,0,,,,,TRUE,,,,,"[-64.948, 18.32938], "
,1654084977,6/1/22 12:02 PM,18.32904,-64.94805,18.6,0,,,,,TRUE,,,,,"[-64.94805, 18.32904], "
,1654088594,6/1/22 1:03 PM,18.32935,-64.94794,308.3,0,,,,,TRUE,,,,,"[-64.94794, 18.32935], "
,1654092171,6/1/22 2:02 PM,18.32947,-64.9481,68.4,0,,,,,TRUE,,,,,"[-64.9481, 18.32947], "
,1654095766,6/1/22 3:02 PM,18.32956,-64.94786,255.2,0,,,,,TRUE,,,,,"[-64.94786, 18.32956], "
,1654099367,6/1/22 4:02 PM,18.32953,-64.94798,19.6,0,,,,,TRUE,,,,,"[-64.94798, 18.32953], "
,1654102992,6/1/22 5:03 PM,18.32961,-64.94795,211.3,0,,,,,TRUE,,,,,"[-64.94795, 18.32961], "
,1654106575,6/1/22 6:02 PM,18.32936,-64.94811,69.6,0,,,,,TRUE,,,,,"[-64.94811, 18.32936], "
,1654110179,6/1/22 7:02 PM,18.32942,-64.94794,245.7,0,,,,,TRUE,,,,,"[-64.94794, 18.32942], "
,1654113750,6/1/22 8:02 PM,18.32939,-64.94801,357.9,0,,,,,TRUE,,,,,"[-64.94801, 18.32939], "
,1654117304,6/1/22 9:01 PM,18.32965,-64.94802,181.9,0,,,,,TRUE,,,,,"[-64.94802, 18.32965], "
,1654120855,6/1/22 10:00 PM,18.32936,-64.94803,322.8,0,,,,,TRUE,,,,,"[-64.94803, 18.32936], "
,1654124482,6/1/22 11:01 PM,18.32941,-64.94807,35.4,0,,,,,TRUE,,,,,"[-64.94807, 18.32941], "
,1654128085,6/2/22 12:01 AM,18.32945,-64.94804,149.3,0,,,,,TRUE,,,,,"[-64.94804, 18.32945], "
,1654131693,6/2/22 1:01 AM,18.32929,-64.94794,334.6,0,,,,,TRUE,,,,,"[-64.94794, 18.32929], "
,1654135278,6/2/22 2:01 AM,18.32941,-64.948,16.3,0,,,,,TRUE,,,,,"[-64.948, 18.32941], "
,1654138869,6/2/22 3:01 AM,18.32954,-64.94796,193.4,0,,,,,TRUE,,,,,"[-64.94796, 18.32954], "
,1654142471,6/2/22 4:01 AM,18.32942,-64.94799,119.9,0,,,,,TRUE,,,,,"[-64.94799, 18.32942], "
,1654146099,6/2/22 5:01 AM,18.3293,-64.94777,288.4,0,,,,,TRUE,,,,,"[-64.94777, 18.3293], "
,1654149671,6/2/22 6:01 AM,18.32936,-64.94796,253.2,0,,,,,TRUE,,,,,"[-64.94796, 18.32936], "
,1654153288,6/2/22 7:01 AM,18.32934,-64.94803,132.1,0,,,,,TRUE,,,,,"[-64.94803, 18.32934], "
,1654156892,6/2/22 8:01 AM,18.32928,-64.94796,25.4,0,,,,,TRUE,,,,,"[-64.94796, 18.32928], "
,1654160487,6/2/22 9:01 AM,18.32932,-64.94794,229.9,0,,,,,TRUE,,,,,"[-64.94794, 18.32932], "
,1654164079,6/2/22 10:01 AM,18.32928,-64.94799,43.5,0,,,,,TRUE,,,,,"[-64.94799, 18.32928], "
,1654167675,6/2/22 11:01 AM,18.3293,-64.94797,309,0,,,,,TRUE,,,,,"[-64.94797, 18.3293], "
,1654171309,6/2/22 12:01 PM,18.3294,-64.9481,35.4,0,,,,,TRUE,,,,,"[-64.9481, 18.3294], "
,1654174869,6/2/22 1:01 PM,18.32948,-64.94804,189,0,,,,,TRUE,,,,,"[-64.94804, 18.32948], "
,1654178494,6/2/22 2:01 PM,18.32936,-64.94806,9.8,0,,,,,TRUE,,,,,"[-64.94806, 18.32936], "
,1654182079,6/2/22 3:01 PM,18.32947,-64.94804,62.2,0,,,,,TRUE,,,,,"[-64.94804, 18.32947], "
,1654185685,6/2/22 4:01 PM,18.32958,-64.94782,273.5,0,,,,,TRUE,,,,,"[-64.94782, 18.32958], "
,1654189283,6/2/22 5:01 PM,18.3296,-64.94816,149.7,0,,,,,TRUE,,,,,"[-64.94816, 18.3296], "
,1654192867,6/2/22 6:01 PM,18.32934,-64.948,31.1,0,,,,,TRUE,,,,,"[-64.948, 18.32934], "
,1654196478,6/2/22 7:01 PM,18.32945,-64.94793,237,0,,,,,TRUE,,,,,"[-64.94793, 18.32945], "
,1654200062,6/2/22 8:01 PM,18.32937,-64.94806,57.7,0,,,,,TRUE,,,,,"[-64.94806, 18.32937], "
,1654203673,6/2/22 9:01 PM,18.32946,-64.94791,305.1,0,,,,,TRUE,,,,,"[-64.94791, 18.32946], "
,1654207257,6/2/22 10:00 PM,18.32952,-64.948,143.9,0,,,,,TRUE,,,,,"[-64.948, 18.32952], "
,1654210851,6/2/22 11:00 PM,18.32926,-64.9478,293.9,0,,,,,TRUE,,,,,"[-64.9478, 18.32926], "
,1654214486,6/3/22 12:01 AM,18.32934,-64.94799,174,0,,,,,TRUE,,,,,"[-64.94799, 18.32934], "
,1654218121,6/3/22 1:02 AM,18.32925,-64.94798,320.3,0,,,,,TRUE,,,,,"[-64.94798, 18.32925], "
,1654221666,6/3/22 2:01 AM,18.32933,-64.94805,352.3,0,,,,,TRUE,,,,,"[-64.94805, 18.32933], "
,1654225297,6/3/22 3:01 AM,18.3294,-64.94806,0,0,,,,,TRUE,,,,,"[-64.94806, 18.3294], "
,1654228869,6/3/22 4:01 AM,18.3294,-64.94806,117.8,0,,,,,TRUE,,,,,"[-64.94806, 18.3294], "
,1654232472,6/3/22 5:01 AM,18.32933,-64.94792,311.3,0,,,,,TRUE,,,,,"[-64.94792, 18.32933], "
,1654236086,6/3/22 6:01 AM,18.32938,-64.94798,197.6,0,,,,,TRUE,,,,,"[-64.94798, 18.32938], "
,1654239692,6/3/22 7:01 AM,18.32923,-64.94803,351,0,,,,,TRUE,,,,,"[-64.94803, 18.32923], "
,1654243265,6/3/22 8:01 AM,18.32935,-64.94805,193.4,0,,,,,TRUE,,,,,"[-64.94805, 18.32935], "
,1654246895,6/3/22 9:01 AM,18.32927,-64.94807,19.3,0,,,,,TRUE,,,,,"[-64.94807, 18.32927], "
,1654250485,6/3/22 10:01 AM,18.32946,-64.948,103.2,0,,,,,TRUE,,,,,"[-64.948, 18.32946], "
,1654254083,6/3/22 11:01 AM,18.32942,-64.94782,276.3,0,,,,,TRUE,,,,,"[-64.94782, 18.32942], "
,1654257654,6/3/22 12:00 PM,18.32944,-64.94801,202.6,0,,,,,TRUE,,,,,"[-64.94801, 18.32944], "
,1654261255,6/3/22 1:00 PM,18.32928,-64.94808,22.9,0,,,,,TRUE,,,,,"[-64.94808, 18.32928], "
,1654264864,6/3/22 2:01 PM,18.32946,-64.948,62.2,0,,,,,TRUE,,,,,"[-64.948, 18.32946], "
,1654268470,6/3/22 3:01 PM,18.3295,-64.94792,249.6,0,,,,,TRUE,,,,,"[-64.94792, 18.3295], "
,1654272074,6/3/22 4:01 PM,18.32944,-64.94809,100.8,0,,,,,TRUE,,,,,"[-64.94809, 18.32944], "
,1654275680,6/3/22 5:01 PM,18.32942,-64.94798,240.4,0,,,,,TRUE,,,,,"[-64.94798, 18.32942], "
,1654279251,6/3/22 6:00 PM,18.32935,-64.94811,65.7,0,,,,,TRUE,,,,,"[-64.94811, 18.32935], "
,1654282879,6/3/22 7:01 PM,18.32941,-64.94797,150.3,0,,,,,TRUE,,,,,"[-64.94797, 18.32941], "
,1654286459,6/3/22 8:00 PM,18.32936,-64.94794,136.5,0,,,,,TRUE,,,,,"[-64.94794, 18.32936], "
,1654290078,6/3/22 9:01 PM,18.32934,-64.94792,62.2,0,,,,,TRUE,,,,,"[-64.94792, 18.32934], "
,1654293682,6/3/22 10:01 PM,18.32935,-64.9479,0,0,,,,,TRUE,,,,,"[-64.9479, 18.32935], "
,1654297278,6/3/22 11:01 PM,18.32939,-64.9479,286.8,0,,,,,TRUE,,,,,"[-64.9479, 18.32939], "
,1654300879,6/4/22 12:01 AM,18.32943,-64.94804,174.8,0,,,,,TRUE,,,,,"[-64.94804, 18.32943], "
,1654304486,6/4/22 1:01 AM,18.32922,-64.94802,17.6,0,,,,,TRUE,,,,,"[-64.94802, 18.32922], "
,1654308086,6/4/22 2:01 AM,18.3294,-64.94796,38.3,0,,,,,TRUE,,,,,"[-64.94796, 18.3294], "
,1654311678,6/4/22 3:01 AM,18.32946,-64.94791,0,0,,,,,TRUE,,,,,"[-64.94791, 18.32946], "
,1654315279,6/4/22 4:01 AM,18.32946,-64.94791,232.5,0,,,,,TRUE,,,,,"[-64.94791, 18.32946], "
,1654318908,6/4/22 5:01 AM,18.32938,-64.94802,95,0,,,,,TRUE,,,,,"[-64.94802, 18.32938], "
,1654322478,6/4/22 6:01 AM,18.32937,-64.9479,219.7,0,,,,,TRUE,,,,,"[-64.9479, 18.32937], "
,1654326089,6/4/22 7:01 AM,18.32929,-64.94797,25.4,0,,,,,TRUE,,,,,"[-64.94797, 18.32929], "
,1654329691,6/4/22 8:01 AM,18.32931,-64.94796,0,0,,,,,TRUE,,,,,"[-64.94796, 18.32931], "
,1654333289,6/4/22 9:01 AM,18.32933,-64.94796,239,0,,,,,TRUE,,,,,"[-64.94796, 18.32933], "
,1654336869,6/4/22 10:01 AM,18.32929,-64.94803,15.2,0,,,,,TRUE,,,,,"[-64.94803, 18.32929], "
,1654340467,6/4/22 11:01 AM,18.32936,-64.94801,258.1,0,,,,,TRUE,,,,,"[-64.94801, 18.32936], "
,1654344098,6/4/22 12:01 PM,18.32935,-64.94806,81.4,0,,,,,TRUE,,,,,"[-64.94806, 18.32935], "
,1654347666,6/4/22 1:01 PM,18.32936,-64.94799,162.4,0,,,,,TRUE,,,,,"[-64.94799, 18.32936], "
,1654351279,6/4/22 2:01 PM,18.32933,-64.94798,72.5,0,,,,,TRUE,,,,,"[-64.94798, 18.32933], "
,1654354880,6/4/22 3:01 PM,18.32936,-64.94788,270,0,,,,,TRUE,,,,,"[-64.94788, 18.32936], "
,1654358481,6/4/22 4:01 PM,18.32936,-64.94801,34.6,0,,,,,TRUE,,,,,"[-64.94801, 18.32936], "
,1654362085,6/4/22 5:01 PM,18.32947,-64.94793,195.9,0,,,,,TRUE,,,,,"[-64.94793, 18.32947], "
,1654365659,6/4/22 6:00 PM,18.32937,-64.94796,0,0,,,,,TRUE,,,,,"[-64.94796, 18.32937], "
,1654369287,6/4/22 7:01 PM,18.32942,-64.94796,172.3,0,,,,,TRUE,,,,,"[-64.94796, 18.32942], "
,1654372859,6/4/22 8:00 PM,18.32928,-64.94794,354,0,,,,,TRUE,,,,,"[-64.94794, 18.32928], "
,1654376476,6/4/22 9:01 PM,18.32946,-64.94796,195.2,0,,,,,TRUE,,,,,"[-64.94796, 18.32946], "
,1654380077,6/4/22 10:01 PM,18.32932,-64.948,324.6,0,,,,,TRUE,,,,,"[-64.948, 18.32932], "
,1654383673,6/4/22 11:01 PM,18.3294,-64.94806,64.4,0,,,,,TRUE,,,,,"[-64.94806, 18.3294], "
,1654387261,6/5/22 12:01 AM,18.32945,-64.94795,239,0,,,,,TRUE,,,,,"[-64.94795, 18.32945], "
,1654390892,6/5/22 1:01 AM,18.32941,-64.94802,180,0,,,,,TRUE,,,,,"[-64.94802, 18.32941], "
,1654394464,6/5/22 2:01 AM,18.3294,-64.94802,242.2,0,,,,,TRUE,,,,,"[-64.94802, 18.3294], "
,1654398090,6/5/22 3:01 AM,18.32935,-64.94812,39.7,0,,,,,TRUE,,,,,"[-64.94812, 18.32935], "
,1654401694,6/5/22 4:01 AM,18.32943,-64.94805,119.9,0,,,,,TRUE,,,,,"[-64.94805, 18.32943], "
,1654405295,6/5/22 5:01 AM,18.32937,-64.94794,289.3,0,,,,,TRUE,,,,,"[-64.94794, 18.32937], "
,1654408898,6/5/22 6:01 AM,18.3294,-64.94803,234.9,0,,,,,TRUE,,,,,"[-64.94803, 18.3294], "
,1654412493,6/5/22 7:01 AM,18.3293,-64.94818,27.4,0,,,,,TRUE,,,,,"[-64.94818, 18.3293], "
,1654416093,6/5/22 8:01 AM,18.32941,-64.94812,145.9,0,,,,,TRUE,,,,,"[-64.94812, 18.32941], "
,1654419688,6/5/22 9:01 AM,18.3292,-64.94797,15.9,0,,,,,TRUE,,,,,"[-64.94797, 18.3292], "
,1654423280,6/5/22 10:01 AM,18.3293,-64.94794,180,0,,,,,TRUE,,,,,"[-64.94794, 18.3293], "
,1654426882,6/5/22 11:01 AM,18.32925,-64.94794,334.6,0,,,,,TRUE,,,,,"[-64.94794, 18.32925], "
,1654430482,6/5/22 12:01 PM,18.32929,-64.94796,141.7,0,,,,,TRUE,,,,,"[-64.94796, 18.32929], "
,1654434083,6/5/22 1:01 PM,18.32923,-64.94791,326.2,0,,,,,TRUE,,,,,"[-64.94791, 18.32923], "
,1654437660,6/5/22 2:01 PM,18.3294,-64.94803,260.4,5.4,,,,,TRUE,,,,,"[-64.94803, 18.3294], "
,1654441262,6/5/22 3:01 PM,18.32125,-64.99887,273.1,14.3,,,,,TRUE,,,,,"[-64.99887, 18.32125], "
